Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP04,OUT013,1102.3704411309027
NCO43,OUT049,1707.7423753282133
FDD59,OUT013,1397.0466829112245
FDQ10,OUT017,2842.890357592523
FDW45,OUT035,2512.155546408447
NCK30,OUT049,4104.991715276367
FDU31,OUT018,3182.9464818708852
NCQ17,OUT019,512.7270856402267
FDN01,OUT017,2896.481541646951
FDZ19,OUT049,2874.774592032851
DRG37,OUT017,2579.5379831462133
FDE32,OUT045,580.0775641781697
FDO34,OUT049,2772.8890955467364
FDM04,OUT019,-1001.1960217001565
FDZ25,OUT049,2861.306300226499
FDU08,OUT049,1709.512237323535
NCW30,OUT045,4007.3396402269236
NCM18,OUT013,1008.2776903767365
FDS22,OUT035,909.2606454102429
NCH18,OUT017,3956.7919874886684
FDC23,OUT013,2875.6066187688325
FDY46,OUT013,2991.392458686007
NCU06,OUT046,3600.4306797339887
FDX57,OUT045,1564.5468330889457
FDX36,OUT027,5033.550613695849
FDL16,OUT045,692.5408685260036
FDT16,OUT010,2248.457800526669
FDN16,OUT018,1420.326253513501
FDC03,OUT046,3154.373975224124
DRF60,OUT013,3791.449403819148
FDS27,OUT027,4606.109336164872
FDP33,OUT010,2095.968547319358
FDJ36,OUT018,1374.6165903412896
NCR42,OUT013,569.4667083325021
FDV14,OUT017,1506.6986963061931
NCP42,OUT035,3229.6312340772593
FDB50,OUT027,2715.6771239817717
NCC30,OUT027,4245.636579729334
FDA23,OUT018,1365.4150473974423
FDW16,OUT017,1626.6513339989915
FDQ52,OUT010,1972.6767642815626
FDB58,OUT049,2445.1520088612583
NCP29,OUT049,1129.2461951438206
NCM05,OUT045,4079.2306011628707
FDO25,OUT013,3361.5447980742492
NCM54,OUT046,2019.7924782681093
NCL54,OUT046,2726.5200706173982
FDL39,OUT010,1000.7884653792516
FDF53,OUT018,2619.786212979174
NCQ42,OUT035,2169.0078655407997
FDF58,OUT013,1077.1086647140614
FDZ04,OUT035,1204.7265827058995
FDE26,OUT019,373.5087535665248
FDS60,OUT017,2960.0602588940747
FDV58,OUT017,3218.630245979344
FDM04,OUT045,840.6720341914033
FDE08,OUT035,2485.202254839713
NCB43,OUT049,3024.2221929338825
FDU11,OUT010,12.764321453554771
FDF22,OUT019,1467.0998238253046
FDE24,OUT013,2282.672653127069
DRJ49,OUT046,2097.899502742159
NCQ53,OUT035,3852.2596021664103
NCL41,OUT013,620.1686304246177
FDR22,OUT013,1864.4555169579194
FDH04,OUT035,1694.7151688898484
DRH15,OUT045,642.9870849231665
FDY40,OUT049,957.4757971474037
NCI17,OUT035,1685.7317949034946
NCC18,OUT013,2763.752144020933
FDY28,OUT027,4825.414542630799
FDB45,OUT027,3139.3206243986183
NCL30,OUT018,1730.972878172076
FDM10,OUT017,3467.0188663609397
FDH22,OUT027,3484.6365168013103
NCZ53,OUT017,3103.35572973025
NCI18,OUT013,3534.5653255160896
FDH14,OUT027,3768.4592333879536
FDR36,OUT027,2217.9828164463515
FDW01,OUT045,2350.6692306339214
FDK02,OUT027,3363.9270008498656
FDJ02,OUT018,2117.887839530953
FDU55,OUT013,4147.383656187528
NCV18,OUT027,2792.9353250968356
FDH14,OUT018,1984.3455357538614
FDZ37,OUT045,1427.3149097286243
FDX49,OUT049,3812.423429338949
NCD43,OUT046,1673.2434064742843
FDZ07,OUT013,1078.5863577586929
FDK43,OUT035,2180.119308027603
FDR32,OUT018,3388.773578974146
FDT39,OUT013,2511.745991731387
NCV54,OUT017,2014.459199073809
FDF38,OUT018,483.84159790507033
FDV60,OUT046,3157.4784647295673
FDH44,OUT027,3819.4011470493606
FDS21,OUT046,1060.325463809843
NCL41,OUT045,524.1122913888014
FDM46,OUT017,1606.7865187709049
FDU27,OUT045,780.3255813496103
NCJ54,OUT017,3764.2994449818107
DRG51,OUT018,2361.6276926249075
NCA29,OUT019,796.3745693904596
FDR47,OUT045,3007.5720191619193
NCL19,OUT027,3702.6122133674817
DRG01,OUT049,1325.8580136086002
FDG10,OUT046,1019.7396527929454
NCV05,OUT049,2514.2822484292765
NCH18,OUT019,1933.6377151223833
FDV14,OUT018,1129.6538007962988
DRJ23,OUT035,3150.3238283461183
DRJ11,OUT046,2952.578267648989
FDZ03,OUT017,3092.2491445954065
FDI27,OUT010,-1095.1912264984303
FDJ14,OUT018,1102.6204122790593
FDU32,OUT017,2050.5115893069888
FDD47,OUT027,4199.595339777574
DRF36,OUT035,3157.441541136105
FDM21,OUT046,4075.0423284225935
FDV10,OUT018,496.8917429993601
FDH60,OUT018,2846.326824722503
FDX47,OUT010,628.8328807036637
FDT19,OUT019,882.402375716531
FDO11,OUT045,3949.4874296010084
FDH24,OUT027,3976.1904556709706
FDL02,OUT018,1486.4615058083396
FDB02,OUT049,2947.8268821355778
FDA43,OUT046,3103.752557872489
FDG52,OUT045,713.8536814668628
DRC12,OUT013,3026.2690858734722
FDY37,OUT018,2041.528429156323
NCU18,OUT045,2166.984418349093
FDU09,OUT035,1121.4255814769067
DRJ25,OUT027,2241.9685211715573
DRE12,OUT018,1529.5841578897039
DRL47,OUT017,2095.9053354144366
DRK01,OUT046,1539.9607769764261
FDC22,OUT019,1146.9072369393202
FDG44,OUT013,909.7821227245981
FDW04,OUT035,2277.566137956684
FDK09,OUT049,3695.4788808218027
NCN43,OUT035,2088.267459989188
FDG04,OUT049,3086.2816978590017
FDH32,OUT010,-389.38770258215914
DRI47,OUT017,2423.180294140757
DRE15,OUT013,1256.8670417140997
FDY11,OUT035,1313.0673507930615
FDO60,OUT049,851.2742754046944
FDQ20,OUT018,434.1243011131727
FDO57,OUT027,4008.993946259523
FDT14,OUT019,39.20844277731385
FDA57,OUT049,787.5352094102841
DRN35,OUT017,706.396545857798
FDJ03,OUT046,883.7731908006665
FDX28,OUT017,1727.5552811406096
DRE25,OUT045,1392.4543010321156
FDR09,OUT046,4103.079900661788
FDB23,OUT035,3776.905621053279
FDO08,OUT045,2586.26829091013
FDQ23,OUT049,1740.8339704744817
FDW04,OUT013,2164.2649489298833
DRK13,OUT010,1187.105072864876
NCL17,OUT027,3692.438800587458
FDY21,OUT035,3204.9545843700994
FDJ38,OUT027,4492.983681372299
FDA37,OUT019,171.28294647357507
FDV43,OUT013,778.9528462278795
FDL36,OUT046,1482.350513958701
FDD53,OUT045,631.9462735026614
FDZ19,OUT010,877.3353708950544
FDV21,OUT045,1925.7629526696487
NCL54,OUT018,2450.048561711915
DRI47,OUT027,3750.9912078091284
DRG03,OUT049,2564.1751699684855
FDG21,OUT013,2442.9307225272755
FDW03,OUT018,1466.651343628286
NCI55,OUT046,1927.228832822891
DRC36,OUT019,922.7254823841895
FDH22,OUT017,2150.535787746391
FDV20,OUT045,2019.694848092532
NCU41,OUT027,4486.445276302006
FDN46,OUT027,3156.6292509417344
FDK50,OUT045,2521.982447025371
NCA05,OUT027,3789.4682165545655
DRH01,OUT018,2454.942537149924
FDT08,OUT018,2112.525025106761
FDM08,OUT018,3317.3009769328787
FDZ07,OUT035,1179.437130612771
FDS22,OUT017,919.8007160910727
FDV35,OUT027,3930.8815047440385
FDI28,OUT010,-632.0965834722485
FDW58,OUT027,3199.056341873621
FDT52,OUT045,3854.2770707187847
FDY34,OUT046,2669.9099238164868
FDR10,OUT046,2569.4360701031446
FDK57,OUT017,2036.802758927106
FDR02,OUT027,3220.941771335485
FDX49,OUT046,3738.4261831860276
FDQ20,OUT046,699.7351849241761
DRK23,OUT045,3898.1674321746304
NCW06,OUT046,3014.492821833125
FDR31,OUT017,2490.4012942144855
NCE43,OUT013,2682.610294009286
DRO59,OUT027,2688.282085501435
FDN09,OUT049,3966.9877029184527
FDR11,OUT046,2591.7221081992566
FDO57,OUT013,2595.6878729500577
NCX18,OUT017,3208.4697146561844
FDB05,OUT018,3655.317531015654
FDQ08,OUT018,773.2717556009143
NCG43,OUT035,1633.1382564235573
FDJ56,OUT013,1650.2343595909529
FDA13,OUT010,-1306.7248664629883
FDO56,OUT017,2022.0530862786873
FDB37,OUT018,3561.159155863288
FDZ02,OUT018,1338.8738757732056
FDQ24,OUT046,3944.9427300405905
FDM16,OUT013,1294.74485436557
FDU35,OUT049,1705.184647313402
FDT35,OUT035,2866.8352776809284
NCX30,OUT049,3987.7111636894297
FDG04,OUT017,3091.052544240529
FDI12,OUT035,1582.0822271437605
FDE35,OUT035,1189.318212994167
NCP14,OUT027,3121.626204698798
NCY53,OUT045,1675.0834484734842
FDP49,OUT017,1064.6852838287234
FDQ04,OUT017,820.4834031757489
FDM39,OUT035,2994.0406082788754
FDO58,OUT019,696.9140304964908
FDC56,OUT017,2009.7890601502781
NCQ54,OUT046,2646.573409409738
FDV10,OUT027,2214.8091307383706
NCK17,OUT046,667.3456184585177
NCF55,OUT027,2060.655670487428
FDV33,OUT013,4185.619058510829
NCH29,OUT019,-359.90827418493893
FDA37,OUT027,3507.0138644261838
FDH46,OUT018,1419.9466587883962
FDS25,OUT035,1952.7896115217104
FDH04,OUT027,2961.110459525359
FDX52,OUT046,3085.07901656645
NCD42,OUT017,724.0235049733647
FDW47,OUT017,2063.7764344418633
FDL25,OUT027,2983.248664532088
NCJ06,OUT010,-6.354759677129209
FDY09,OUT013,2801.199813197341
FDS40,OUT046,637.3459621139257
FDH41,OUT017,3508.857387749471
FDG38,OUT035,1572.393619106983
FDU03,OUT027,4355.987043157139
FDV20,OUT046,2089.2639259462867
DRB13,OUT045,3000.5707665004443
NCQ30,OUT013,1945.3561072572106
NCH06,OUT013,3874.4793290232583
FDU50,OUT018,1584.1702017422253
NCO42,OUT019,405.4380623603804
FDW09,OUT018,1078.9119489191835
FDH04,OUT013,1559.6282845870192
FDC21,OUT045,1713.645659625162
FDL21,OUT049,840.1711536948546
FDM46,OUT010,-436.9596438666058
FDT22,OUT019,-921.8713227530857
FDB28,OUT035,3288.4938503186286
FDI12,OUT018,1195.2685386725748
FDA28,OUT045,1999.5716411592139
FDF59,OUT013,2079.6217780954917
FDM45,OUT027,3449.0249463408313
FDQ56,OUT017,1451.8361558555305
FDR46,OUT049,2409.805600750094
FDT01,OUT013,3409.748804293256
FDD16,OUT027,2680.5963772273853
NCU30,OUT010,637.7441463526679
FDM40,OUT010,340.8024089530014
FDI56,OUT035,1649.5758902020139
NCS30,OUT013,2045.2244522854608
FDU08,OUT017,1712.7068539650127
FDX51,OUT027,4598.159671358592
FDA43,OUT045,3052.8485406220016
FDX59,OUT010,-1328.4478168970531
FDC37,OUT018,1440.0043584078603
FDP58,OUT013,3481.67890800157
NCY42,OUT035,2408.1764389938876
FDF21,OUT018,2778.3825591562154
FDU10,OUT027,2150.896366620189
DRL47,OUT018,1709.5245845330392
FDA58,OUT018,3482.9918335921593
FDJ22,OUT049,3155.2726945817203
FDK50,OUT046,2568.2022006754223
FDO38,OUT035,1416.5516682156635
DRF60,OUT035,3921.8632500463327
NCZ42,OUT019,1828.3663246472588
FDD35,OUT049,2015.8417740323353
FDL25,OUT045,1464.839277925288
FDJ16,OUT013,973.3436310588727
DRK59,OUT049,3794.186503271757
FDI50,OUT046,3706.3838727529655
NCB19,OUT045,1318.2162616842322
DRI37,OUT035,1107.735209293242
FDA14,OUT027,3811.067263985691
FDC08,OUT018,3355.6487871940776
FDS45,OUT046,1741.178842280798
FDI21,OUT049,1191.8080273555238
DRJ47,OUT035,2901.1973542413893
DRE37,OUT027,4425.59341429088
FDT55,OUT018,2289.1134365147577
NCG42,OUT027,3497.231570628384
FDA31,OUT049,2813.4704489998003
NCW42,OUT046,3482.987751796241
FDF50,OUT017,3193.666817269204
FDK56,OUT049,3049.6015471508586
FDX10,OUT035,809.8972745303449
NCK07,OUT027,4027.8332019851205
FDZ49,OUT017,3644.8845041253826
FDR33,OUT013,1793.8037886025863
FDO44,OUT018,1507.4871296637475
FDA20,OUT046,2966.4047027171114
NCL30,OUT045,1953.4838253055723
FDI05,OUT019,-668.3758744617387
FDQ12,OUT018,3345.2672309954887
FDH47,OUT017,1695.155240351843
FDH34,OUT018,2685.301297355344
FDF29,OUT046,2155.569306816631
FDG40,OUT018,323.47551216746854
NCE18,OUT017,4024.049021485269
FDP21,OUT010,1144.5348787767712
FDY50,OUT013,1458.3393277785078
FDB36,OUT049,2213.9996480676577
NCZ29,OUT049,2106.063309330346
FDU20,OUT018,1682.9873171913046
FDO56,OUT013,1971.3540212866224
FDW31,OUT049,3281.685307339721
DRH59,OUT013,1241.5595429001714
NCB30,OUT017,3216.5881137061333
FDK43,OUT027,3509.371214585133
FDW43,OUT045,3606.5619236095436
NCL19,OUT017,2341.7635066849934
FDJ27,OUT046,1646.701552937087
FDC45,OUT046,2684.0457880454446
FDY40,OUT035,1037.2085713524498
NCM41,OUT035,1611.2396349490177
NCK18,OUT019,713.2344021355882
FDP37,OUT049,2156.466890092006
FDA27,OUT027,5536.007235374545
NCX30,OUT035,4033.2621360613603
FDR09,OUT017,4155.341869884211
FDG08,OUT027,4214.909650599384
NCU30,OUT013,2635.90185495607
FDB16,OUT017,1537.319345381467
FDM16,OUT017,1361.0176174425458
FDC48,OUT013,1373.7379705465696
NCF18,OUT046,2978.175395728792
FDU46,OUT018,1192.1056075474912
FDH41,OUT018,3119.3816010833257
NCN42,OUT010,393.0921147343296
FDU49,OUT046,1478.7646468757303
FDB20,OUT027,2727.1497371978985
FDG50,OUT019,-427.65857843972606
FDW20,OUT045,1896.0567820940914
NCO55,OUT049,1822.0310876588587
FDX48,OUT046,2511.204221873308
FDU48,OUT046,2123.5495718528414
FDR48,OUT019,496.289185527894
FDK27,OUT013,2015.4771781329855
FDT35,OUT013,2708.424803084626
FDN12,OUT049,1860.8833568971081
NCE31,OUT019,-1367.217228535756
FDL21,OUT017,857.3858810319532
FDV56,OUT017,1877.925451521266
FDR16,OUT017,3541.703127290277
NCP41,OUT049,1833.8709997215283
FDJ27,OUT013,1701.21434362716
FDA07,OUT017,2123.8082327547577
FDK55,OUT049,1548.1351810645906
FDM33,OUT049,3584.8903518218476
FDY46,OUT046,2969.562173611031
FDD36,OUT046,1902.8428198433012
FDB12,OUT027,3127.4841387154647
FDF28,OUT019,169.13750864318536
NCE07,OUT019,380.7340758509738
FDW50,OUT027,4076.80631750718
NCW18,OUT017,3818.354995883754
NCJ17,OUT019,-577.5845875535429
DRZ24,OUT010,-8.44250682464724
FDS07,OUT035,1994.3574594371762
NCW05,OUT010,-248.6549074754696
FDZ22,OUT018,1083.350598224174
FDK02,OUT046,1897.9073365557779
FDZ45,OUT027,4568.899907802162
FDL25,OUT046,1507.9969830659084
FDS08,OUT045,2731.9323958039763
NCZ42,OUT027,5159.356576192884
FDX57,OUT035,1756.7979246682485
FDF21,OUT046,3058.0219673677097
FDJ56,OUT018,1289.5045734997013
FDX10,OUT013,690.383638080727
DRG48,OUT035,2461.357274229924
DRN37,OUT046,2640.7466884383102
NCY41,OUT018,294.54380622529277
FDN28,OUT045,1656.0471667355573
FDE34,OUT045,2808.4631233871924
FDR10,OUT045,2551.2262006460387
FDC32,OUT017,1598.20879784614
DRG13,OUT046,2604.122444011935
FDP59,OUT049,1829.1795457750086
NCT53,OUT010,704.3823039431004
FDL57,OUT027,5556.484816221823
FDN32,OUT010,1039.3983424440967
FDK09,OUT018,3313.8057019791586
FDA52,OUT010,931.4904664428914
FDC57,OUT049,3203.941413696547
FDI09,OUT035,3951.793966896823
NCB07,OUT046,3104.224594416651
FDP26,OUT035,1794.2005111571907
FDP40,OUT027,3302.6913876750104
FDL15,OUT013,2450.44022963045
FDV07,OUT046,1793.56269393918
FDS03,OUT017,1177.1456364545613
FDE50,OUT049,3099.2981234958916
FDQ15,OUT017,1415.9926593933749
FDQ33,OUT010,469.6795144593161
FDT22,OUT013,984.1444932989493
DRO35,OUT035,2018.4614942925464
FDJ41,OUT049,4239.773954405905
FDQ27,OUT035,1887.3863916370815
FDC26,OUT017,1898.9755857666873
NCF43,OUT027,3706.261721634046
NCR50,OUT035,2567.0751058751894
FDE39,OUT018,1655.0337025642389
FDN49,OUT027,2168.9430314310907
DRG11,OUT035,1857.3663053447117
NCA18,OUT049,1954.1009805222307
FDM36,OUT018,2502.0981737468733
FDW32,OUT017,1528.0633262599204
NCQ18,OUT010,-381.23475487295536
FDX14,OUT027,2694.318283542641
FDD46,OUT017,2520.3099194146525
FDI34,OUT019,1802.598509004361
NCJ17,OUT035,1484.7325071674732
FDB52,OUT035,4211.902943260192
FDV55,OUT018,2019.107050919028
FDC57,OUT046,3081.702689541523
FDB29,OUT046,1894.7287133096784
NCO43,OUT035,1742.4124761307294
FDG44,OUT045,807.4624305257307
FDJ34,OUT045,1994.8828208036193
FDH40,OUT049,1477.1597910672563
NCD07,OUT027,3226.6473252772507
FDB41,OUT017,910.6839174901954
FDH47,OUT018,1298.4376778895835
DRK37,OUT035,3143.102490749708
FDM25,OUT019,950.9866148786191
NCX06,OUT045,2810.4641767242124
NCS05,OUT017,2214.3885304106734
FDS39,OUT045,2218.979964238579
FDC47,OUT027,5022.596295447917
FDG20,OUT013,2890.651262381578
DRL23,OUT017,1807.601745848042
FDY33,OUT013,2587.2115568252784
NCH18,OUT045,3764.9212344242587
FDX47,OUT035,2674.9162892850977
NCB06,OUT045,2433.682773626131
FDP36,OUT049,971.8636524562535
FDW44,OUT018,2512.114749457505
NCU41,OUT018,2740.18013925414
NCS17,OUT046,1522.315198077059
FDD46,OUT035,2611.0481689217836
FDE45,OUT017,2931.1975479419334
FDI09,OUT017,3903.0738371807383
NCJ54,OUT010,1758.115450570087
NCA29,OUT018,2443.3740024320655
NCN41,OUT027,3395.741300713074
FDY34,OUT035,2815.9305741816165
NCG55,OUT035,1987.108048056894
DRM49,OUT046,759.2936055483319
NCB42,OUT049,1939.4632688429551
FDE58,OUT045,1808.9319639435525
DRJ25,OUT013,841.5789472362235
FDS47,OUT010,-533.2668249630194
FDY21,OUT049,3213.78963094337
NCI54,OUT013,1799.0972169708575
FDO24,OUT017,2598.6258215992975
FDY43,OUT035,2823.62494906382
FDF35,OUT018,1423.9872983539021
NCP29,OUT019,-898.5614153154984
FDN28,OUT027,3144.1236894734975
FDJ50,OUT018,605.2019816608558
FDQ14,OUT027,3857.430407173156
FDC37,OUT035,1892.0858761645882
FDN08,OUT046,1946.4141838108453
FDD04,OUT035,2410.102119378322
FDW34,OUT018,3582.1707636521387
FDP04,OUT017,1188.8965105825876
NCG07,OUT017,3059.8133384583016
NCN14,OUT018,2611.971148171224
FDJ16,OUT045,886.5715180676661
NCM42,OUT045,1670.748905630106
NCF19,OUT046,810.8049231935911
FDY21,OUT018,2819.6228470266637
FDY19,OUT035,2012.845619694789
FDV09,OUT045,2334.467914730928
FDA28,OUT013,2092.886217645905
FDC38,OUT018,1843.2975055937536
FDL28,OUT045,3619.39499627888
NCH43,OUT049,3506.8083207057966
NCN53,OUT045,507.1692225207755
NCW05,OUT017,1796.323132388714
NCO30,OUT018,2653.16022607366
FDT04,OUT019,-1275.0779432703562
FDB27,OUT018,2845.3390916379367
NCK07,OUT013,2653.2011338235016
NCA53,OUT013,818.499508848058
FDB33,OUT018,2283.5593299764746
FDU37,OUT017,1431.4097632344062
FDR13,OUT035,2047.740888008394
FDE45,OUT049,2932.6824303428575
FDV37,OUT017,3248.914475618862
FDX44,OUT019,-432.86189866410325
NCL06,OUT017,4200.365525456446
FDJ28,OUT045,2964.7343677277913
FDX55,OUT049,3560.789751185557
NCK17,OUT018,393.9488397462902
FDH52,OUT035,1221.046553786206
FDN13,OUT027,3057.302996105039
FDK44,OUT018,2439.8700482500494
FDU16,OUT046,1378.0698484869245
FDZ07,OUT017,1129.2103804296664
NCN06,OUT027,4030.1340745538328
FDH02,OUT010,-387.8489704603387
NCW18,OUT045,3626.5136017521763
FDH57,OUT013,2120.4769088724734
FDV35,OUT045,2387.954838171118
NCU29,OUT013,2329.4489215497442
NCP02,OUT046,954.3659547589841
FDN44,OUT013,2603.883674248111
FDX03,OUT018,513.0413501506828
FDR11,OUT010,620.0167492814462
FDA36,OUT046,2946.571566693252
FDP58,OUT027,4875.325421906419
FDH31,OUT045,1561.5170205972909
FDH34,OUT035,3126.491706919633
FDS13,OUT035,4294.643409908077
FDT01,OUT018,3134.7071831896483
FDY09,OUT049,2906.29037325733
FDV33,OUT027,5567.3904944404685
NCW29,OUT010,124.8004945819415
NCN17,OUT045,1530.573049317968
FDX01,OUT046,1902.5289538949378
FDL03,OUT049,3247.3403200639655
DRL59,OUT049,997.1309598630728
DRM11,OUT027,5566.893720733276
FDA43,OUT049,3221.320726137867
FDZ56,OUT010,792.198536446128
FDI44,OUT018,980.9137949343074
FDB50,OUT013,1302.2265459230102
FDU15,OUT019,-1247.2769722876553
NCJ19,OUT019,-975.9141664063768
FDD48,OUT013,1891.6926416068254
NCW42,OUT035,3619.890875826689
FDL24,OUT017,2917.535547744302
NCB30,OUT013,3147.19206942637
FDK25,OUT013,2740.055953215952
FDW28,OUT049,3192.0698563265128
FDD47,OUT017,2856.997476514898
FDK16,OUT019,-410.0522385607004
FDW37,OUT046,1480.5039837489253
FDA48,OUT035,3629.711031825287
FDA14,OUT017,2440.3201821202333
FDV15,OUT013,1661.2865797335553
FDN22,OUT049,4104.072146478049
NCD55,OUT045,617.86078129662
FDY43,OUT013,2694.7737650903696
NCU05,OUT017,1381.8076373290296
FDF10,OUT035,2524.255487459468
FDR39,OUT018,2637.4322233514245
FDG40,OUT013,617.1472306754413
FDZ28,OUT019,183.1458588718142
FDE02,OUT045,1444.6430128027548
FDU60,OUT049,2820.547245723938
FDM21,OUT013,4090.653389189116
FDV52,OUT019,-7.961261853255564
NCW06,OUT013,3048.768521110697
FDX36,OUT035,3738.4724921990164
FDT35,OUT027,4181.843952749099
NCL19,OUT010,342.53560934003633
NCD31,OUT046,2607.267306010289
FDE53,OUT019,-158.4677382199137
FDW58,OUT019,-162.3788219023071
DRF48,OUT046,2962.4761441349838
FDW57,OUT035,2974.7647388056857
DRH13,OUT017,1819.6288063708193
FDT33,OUT013,2753.70861104281
DRK47,OUT027,5017.32447959873
FDY22,OUT010,375.6393613128404
FDC35,OUT019,1378.2001779721227
FDO03,OUT013,3681.404260138317
FDF24,OUT045,1307.6580861298041
FDF56,OUT018,2617.793395399564
FDD28,OUT013,986.479621878646
FDG53,OUT027,3719.8202847583334
FDO27,OUT019,-328.46886180731974
NCF54,OUT018,2426.8973331639318
FDC20,OUT027,2373.2827713862634
FDU10,OUT046,704.9815205711241
DRA24,OUT018,2356.986642164185
FDA02,OUT010,449.8112218800767
FDG10,OUT017,1109.4257468239787
FDW39,OUT010,969.2142642839103
FDP04,OUT019,-822.1468809403787
NCM55,OUT013,2943.7651858396866
FDG47,OUT045,4043.751009385949
NCU41,OUT017,3123.444672178989
NCK31,OUT017,949.7115384690128
FDZ46,OUT045,1699.536343500446
FDU13,OUT027,3801.9607399833003
NCF19,OUT045,745.9145363771365
NCJ43,OUT013,2760.0307939333597
NCJ05,OUT045,2355.6935193577447
FDS04,OUT027,3693.6260418959782
FDX28,OUT010,-282.96744908152095
FDB41,OUT027,2262.995920071148
FDG53,OUT046,2272.408535852902
FDL15,OUT010,523.5204534423997
FDQ08,OUT049,1158.0127865436298
DRN36,OUT013,1586.8439409122248
FDI46,OUT013,4024.7162856572586
FDG16,OUT027,4837.3162318578825
FDV32,OUT013,1063.2173982878348
FDF44,OUT010,249.34492511092287
FDK04,OUT018,668.053440999706
NCA41,OUT013,3075.9734690876903
FDD51,OUT017,835.6796498475048
NCZ53,OUT045,2908.3564260496196
FDP01,OUT027,3913.668849915338
FDY25,OUT049,2979.5542218524847
FDB17,OUT018,2588.590722367326
NCV54,OUT018,1620.2982594577434
FDJ32,OUT017,1147.528810430538
FDA37,OUT049,2144.229426618885
FDG35,OUT035,2937.958500767205
NCM05,OUT018,3903.382873647657
FDG45,OUT046,3375.9421824501283
FDH28,OUT013,731.0253809102496
NCE18,OUT049,3999.4380176296054
FDH38,OUT045,1839.4175662022349
FDR56,OUT013,3208.8140455084244
FDH17,OUT027,3061.3531868797736
FDD39,OUT049,3551.1484598980487
FDB41,OUT049,930.8914395480506
NCR53,OUT046,3505.1035880718787
FDX46,OUT017,1107.271491392725
FDV28,OUT049,751.572551646263
FDA08,OUT018,2403.079819246544
FDH45,OUT017,853.558093877168
NCS38,OUT010,-118.95395559265864
FDD40,OUT010,1208.653316846202
DRM59,OUT035,2592.844640206721
NCJ43,OUT018,2485.206437835069
NCN29,OUT013,841.1481385387726
NCC19,OUT045,2942.152299734275
FDR56,OUT035,3297.21884089735
FDZ43,OUT049,3970.4909235713603
FDJ32,OUT010,-883.1856515694551
DRH03,OUT017,1589.15871191408
NCZ54,OUT035,2717.100279632393
FDE26,OUT017,2427.811582141851
FDS03,OUT045,983.7492685368752
DRZ24,OUT019,3.10486730635148
FDO48,OUT027,4990.611554490727
FDW39,OUT049,2932.2061889036304
NCK05,OUT049,1099.7092772301664
NCK30,OUT017,4094.1531332894183
FDT27,OUT018,3480.0109476251287
FDS08,OUT019,929.0389206848299
NCJ19,OUT049,987.1652074993333
FDC58,OUT045,662.9935893558122
DRE37,OUT013,2994.7928717745103
FDW02,OUT035,2234.0644404897926
FDJ02,OUT010,509.82612183949595
FDX09,OUT045,2749.824046722944
FDT31,OUT010,1082.2491350395999
FDI24,OUT049,2923.66830219191
FDY09,OUT045,2728.198069755261
FDV28,OUT045,559.3006224342871
DRM47,OUT049,3134.4453985798546
FDT52,OUT019,2041.4034058001785
FDI48,OUT018,656.5583869696898
FDY55,OUT017,4150.743952764563
FDU48,OUT013,2134.492011023465
FDN25,OUT045,900.2108315520381
FDP20,OUT049,2135.078654890215
FDJ15,OUT013,3028.632565287478
FDD04,OUT018,1958.5099704416125
FDY58,OUT045,3574.5790528588195
FDR37,OUT018,2673.0386787348375
FDF44,OUT013,2153.463560423401
FDD32,OUT045,1321.8744151195758
FDR57,OUT017,2649.7068922005446
DRG39,OUT027,2347.2617295566056
FDX15,OUT017,2612.1735563316847
DRN37,OUT045,2549.3814774527436
FDW40,OUT027,3754.5045248795914
FDB32,OUT049,1621.5017033158842
FDM40,OUT018,1993.541453263556
FDE39,OUT027,3397.92080942782
DRH49,OUT017,1432.2522053815103
FDT46,OUT049,939.5393608049194
NCF06,OUT035,4199.906858603679
FDP07,OUT017,3206.8909384560548
FDC04,OUT013,3833.8101909598645
FDZ32,OUT017,1824.669689481113
FDD50,OUT045,2613.546552595954
FDU56,OUT017,3042.961282335843
FDV34,OUT017,1339.4026424268138
NCY41,OUT013,631.8144456294881
NCK18,OUT046,2627.3854798080274
DRH25,OUT049,964.9253316752256
FDT57,OUT046,3778.5194732652926
FDV56,OUT018,1496.2021404572288
FDV12,OUT045,1545.0261201659478
FDN52,OUT017,1568.5231969307206
FDX38,OUT035,1003.4452982169905
FDE47,OUT018,1694.8931024352064
NCO07,OUT013,3368.0781930799135
FDV09,OUT027,3858.8603847675267
FDZ23,OUT019,1079.6490743701956
DRH51,OUT018,1128.2895392216592
NCY54,OUT045,2616.3881442319635
DRG49,OUT013,3907.6807230356026
NCC19,OUT049,3126.184254764804
NCV53,OUT045,3731.3277242214654
FDZ47,OUT019,-218.13600737865806
NCO26,OUT018,1534.979723306521
NCP02,OUT045,922.1388628047705
NCW30,OUT018,3811.292520637059
NCN55,OUT046,3788.5535091506235
FDB20,OUT010,-669.9804296668947
DRL11,OUT013,2520.683078461019
DRD60,OUT045,2807.8672032542067
FDW14,OUT010,-438.27895100396313
FDL27,OUT010,-806.9563232032854
FDU09,OUT018,691.0887023108487
DRH36,OUT027,2664.6780199037544
FDP34,OUT027,3926.138815388401
FDE04,OUT017,2985.5324206242203
FDZ57,OUT027,3584.1562313082504
FDF02,OUT010,-251.99894633804274
FDG28,OUT045,3857.191284310943
NCI31,OUT046,574.0664658077035
